Semester_Week,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,hour,minute,sin_hour,cos_hour,Day_Of_Week,Is_weekend,Semester_Spring 2017,Class_Standing_Graduate,Class_Standing_Junior,Class_Standing_Other,Class_Standing_Senior,Class_Standing_Sophomore,Expected_Graduation_Fall Semester 2019,Expected_Graduation_Fall Semester 2020,Expected_Graduation_Spring Semester 2017,Expected_Graduation_Spring Semester 2018,Expected_Graduation_Spring Semester 2020,Expected_Graduation_Spring Semester 2021,Expected_Graduation_Summer Semester 2017,Expected_Graduation_Summer Semester 2018,Expected_Graduation_Summer Semester 2019,Expected_Graduation_Summer Semester 2020,Gender_MALE,time_bin_Evening,time_bin_Morning,course_level_Grad level Course,course_level_Junior level Course,course_level_Senior level Course,course_level_Sophomore level Course,course_level_Unknown course number,occupancy
16,15,3.6,122.0,3.134,0.466,16,1,-0.8660254037844384,-0.5000000000000004,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
8,18,3.4,127.0,3.024,0.376,16,56,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22
10,18,3.4,127.0,3.024,0.376,15,4,-0.7071067811865471,-0.7071067811865479,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9
8,12,3.25,144.0,3.225,0.025,19,15,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26
6,12,3.25,144.0,3.225,0.025,11,44,0.258819045102521,-0.9659258262890682,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
11,12,3.25,144.0,3.225,0.025,19,20,-0.9659258262890684,0.2588190451025203,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
8,12,3.25,144.0,3.225,0.025,14,54,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
7,12,3.25,144.0,3.225,0.025,18,2,-1.0,-1.8369701987210297e-16,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
3,12,3.25,144.0,3.225,0.025,11,0,0.258819045102521,-0.9659258262890682,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
12,15,3.6,122.0,3.68,-0.08,16,5,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11
4,15,3.6,122.0,3.68,-0.08,18,7,-1.0,-1.8369701987210297e-16,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
7,15,3.6,122.0,3.68,-0.08,16,3,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12
15,15,3.6,122.0,3.68,-0.08,16,19,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12
8,15,3.6,122.0,3.68,-0.08,16,11,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22
12,15,3.6,122.0,3.68,-0.08,20,2,-0.8660254037844386,0.5,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4
5,15,3.6,122.0,3.68,-0.08,16,1,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13
10,15,3.6,122.0,3.68,-0.08,16,1,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17
13,15,3.6,122.0,3.68,-0.08,16,9,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10
16,15,3.6,122.0,3.68,-0.08,16,3,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16
5,15,3.6,122.0,3.68,-0.08,20,0,-0.8660254037844386,0.5,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,15
3,15,3.6,122.0,3.68,-0.08,15,44,-0.7071067811865471,-0.7071067811865479,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
7,15,3.6,122.0,3.68,-0.08,19,56,-0.9659258262890684,0.2588190451025203,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8
2,15,3.6,122.0,3.68,-0.08,13,29,-0.2588190451025208,-0.9659258262890683,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
5,15,3.6,122.0,3.68,-0.08,19,10,-0.9659258262890684,0.2588190451025203,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,8
4,15,3.6,122.0,3.68,-0.08,15,45,-0.7071067811865471,-0.7071067811865479,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
5,15,3.6,122.0,3.68,-0.08,20,32,-0.8660254037844386,0.5,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,13
4,15,3.6,122.0,3.68,-0.08,20,5,-0.8660254037844386,0.5,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,9
17,17,2.411,9.0,3.666,-1.255,10,30,0.49999999999999994,-0.8660254037844387,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
8,17,2.411,9.0,3.666,-1.255,10,19,0.49999999999999994,-0.8660254037844387,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
15,17,2.411,9.0,3.666,-1.255,10,57,0.49999999999999994,-0.8660254037844387,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15
8,17,2.411,9.0,3.666,-1.255,11,27,0.258819045102521,-0.9659258262890682,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
14,17,2.411,9.0,3.666,-1.255,10,50,0.49999999999999994,-0.8660254037844387,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
11,17,2.411,9.0,3.666,-1.255,11,18,0.258819045102521,-0.9659258262890682,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
15,17,2.411,9.0,3.666,-1.255,11,39,0.258819045102521,-0.9659258262890682,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
15,17,2.411,9.0,3.666,-1.255,20,29,-0.8660254037844386,0.5,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
10,17,2.411,9.0,3.666,-1.255,16,16,-0.8660254037844384,-0.5000000000000004,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
7,17,2.411,9.0,3.666,-1.255,10,15,0.49999999999999994,-0.8660254037844387,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
15,21,3.8,108.0,3.45,0.35,11,20,0.258819045102521,-0.9659258262890682,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
10,16,4.0,142.0,3.688,0.312,14,13,-0.4999999999999998,-0.8660254037844388,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
12,16,4.0,142.0,3.688,0.312,12,23,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,16,4.0,142.0,3.688,0.312,12,26,1.2246467991473532e-16,-1.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
16,16,4.0,142.0,3.688,0.312,12,52,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4,16,4.0,142.0,3.688,0.312,12,22,1.2246467991473532e-16,-1.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6,16,4.0,142.0,3.688,0.312,12,25,1.2246467991473532e-16,-1.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6,16,4.0,142.0,3.688,0.312,15,29,-0.7071067811865471,-0.7071067811865479,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6,16,4.0,142.0,3.688,0.312,12,43,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6,16,4.0,142.0,3.688,0.312,17,59,-0.9659258262890683,-0.25881904510252063,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,16,4.0,142.0,3.688,0.312,12,23,1.2246467991473532e-16,-1.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,16,4.0,142.0,3.688,0.312,12,31,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
15,16,4.0,142.0,3.688,0.312,12,3,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15,16,4.0,142.0,3.688,0.312,14,25,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
13,16,4.0,142.0,3.688,0.312,11,52,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
7,16,4.0,142.0,3.688,0.312,13,44,-0.2588190451025208,-0.9659258262890683,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12,16,4.0,142.0,3.688,0.312,14,41,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,16,4.0,142.0,3.688,0.312,12,26,1.2246467991473532e-16,-1.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12,16,4.0,142.0,3.688,0.312,12,28,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
13,16,4.0,142.0,3.688,0.312,15,30,-0.7071067811865471,-0.7071067811865479,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
13,16,4.0,142.0,3.688,0.312,12,29,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
5,16,4.0,142.0,3.688,0.312,12,23,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,16,4.0,142.0,3.688,0.312,12,48,1.2246467991473532e-16,-1.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
16,16,4.0,142.0,3.688,0.312,12,38,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,16,4.0,142.0,3.688,0.312,12,31,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10,16,4.0,142.0,3.688,0.312,14,30,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
16,16,4.0,142.0,3.688,0.312,14,27,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,16,4.0,142.0,3.688,0.312,12,28,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,16,4.0,142.0,3.688,0.312,12,27,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5,16,4.0,142.0,3.688,0.312,12,15,1.2246467991473532e-16,-1.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,16,4.0,142.0,3.688,0.312,12,15,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
15,16,4.0,142.0,3.688,0.312,15,31,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
12,16,4.0,142.0,3.688,0.312,12,24,1.2246467991473532e-16,-1.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
14,16,4.0,142.0,3.688,0.312,15,17,-0.7071067811865471,-0.7071067811865479,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
13,16,4.0,142.0,3.688,0.312,14,22,-0.4999999999999998,-0.8660254037844388,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4,15,3.0,167.0,3.085,-0.085,18,44,-1.0,-1.8369701987210297e-16,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,10
10,13,2.076,133.0,3.039,-0.963,13,24,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8
16,13,2.076,133.0,3.039,-0.963,13,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11
8,13,2.076,133.0,3.039,-0.963,13,2,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17
15,13,2.076,133.0,3.039,-0.963,12,58,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
4,13,2.076,133.0,3.039,-0.963,13,7,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
13,13,2.076,133.0,3.039,-0.963,13,7,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16
11,13,2.076,133.0,3.039,-0.963,9,34,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
5,13,2.076,133.0,3.039,-0.963,13,12,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14
5,13,2.076,133.0,3.039,-0.963,9,30,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6,13,2.076,133.0,3.039,-0.963,13,11,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27
7,13,2.076,133.0,3.039,-0.963,13,16,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
14,13,2.076,133.0,3.039,-0.963,13,23,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
3,13,2.076,133.0,3.039,-0.963,9,42,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
4,13,2.076,133.0,3.039,-0.963,14,21,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
6,13,2.076,133.0,3.039,-0.963,14,15,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
11,13,2.076,133.0,3.039,-0.963,13,20,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
17,13,2.076,133.0,3.039,-0.963,14,24,-0.4999999999999998,-0.8660254037844388,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13
12,13,2.076,133.0,3.039,-0.963,13,27,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11
3,13,2.076,133.0,3.039,-0.963,13,26,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8
10,13,2.076,133.0,3.039,-0.963,9,36,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
8,13,2.076,133.0,3.039,-0.963,9,46,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
7,13,2.076,133.0,3.039,-0.963,9,44,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
7,13,2.076,133.0,3.039,-0.963,14,23,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
14,13,2.076,133.0,3.039,-0.963,9,55,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
6,13,2.076,133.0,3.039,-0.963,9,34,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8
8,13,2.076,133.0,3.039,-0.963,14,24,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
12,13,2.076,133.0,3.039,-0.963,9,51,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
14,13,2.076,133.0,3.039,-0.963,14,11,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
10,13,2.076,133.0,3.039,-0.963,14,5,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
16,13,2.076,133.0,3.039,-0.963,9,56,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
11,13,2.076,133.0,3.039,-0.963,14,21,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
5,13,2.076,133.0,3.039,-0.963,14,18,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
12,13,2.076,133.0,3.039,-0.963,14,23,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
13,13,2.076,133.0,3.039,-0.963,14,23,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
4,13,2.076,133.0,3.039,-0.963,9,55,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
16,13,2.076,133.0,3.039,-0.963,14,25,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
15,13,2.076,133.0,3.039,-0.963,9,56,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6
2,13,2.076,133.0,3.039,-0.963,9,55,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
15,13,2.076,133.0,3.039,-0.963,14,24,-0.4999999999999998,-0.8660254037844388,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
13,18,2.333,172.0,2.991,-0.658,15,49,-0.7071067811865471,-0.7071067811865479,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
12,18,2.333,172.0,2.991,-0.658,16,26,-0.8660254037844384,-0.5000000000000004,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18
6,13,2.846,125.0,2.913,-0.067,11,6,0.258819045102521,-0.9659258262890682,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,13
3,16,2.875,141.0,3.552,-0.677,15,27,-0.7071067811865471,-0.7071067811865479,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14
6,16,2.875,141.0,3.552,-0.677,15,36,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18
17,16,2.875,141.0,3.552,-0.677,14,46,-0.4999999999999998,-0.8660254037844388,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12
11,16,2.875,141.0,3.552,-0.677,15,34,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13
4,16,2.875,141.0,3.552,-0.677,15,38,-0.7071067811865471,-0.7071067811865479,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30
15,16,2.875,141.0,3.552,-0.677,10,28,0.49999999999999994,-0.8660254037844387,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5
14,15,3.133,146.0,3.447,-0.314,16,29,-0.8660254037844384,-0.5000000000000004,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
1,12,3.0,179.0,3.398,-0.398,13,0,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
11,12,3.0,179.0,3.398,-0.398,13,6,-0.2588190451025208,-0.9659258262890683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12
17,15,3.4,122.0,3.116,0.284,10,21,0.49999999999999994,-0.8660254037844387,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
13,15,3.4,122.0,3.116,0.284,9,31,0.7071067811865476,-0.7071067811865475,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
13,15,3.4,122.0,3.116,0.284,12,19,1.2246467991473532e-16,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,11
6,15,3.4,122.0,3.116,0.284,13,22,-0.2588190451025208,-0.9659258262890683,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30
4,16,3.833,136.0,3.593,0.24,13,1,-0.2588190451025208,-0.9659258262890683,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
5,16,3.625,137.0,3.389,0.236,16,15,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14
10,13,3.307,122.0,3.492,-0.185,10,44,0.49999999999999994,-0.8660254037844387,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
5,13,3.307,122.0,3.492,-0.185,10,48,0.49999999999999994,-0.8660254037844387,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
6,13,3.307,122.0,3.492,-0.185,11,12,0.258819045102521,-0.9659258262890682,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14
15,13,3.307,122.0,3.492,-0.185,11,11,0.258819045102521,-0.9659258262890682,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19
4,13,3.307,122.0,3.492,-0.185,11,25,0.258819045102521,-0.9659258262890682,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7
3,13,3.307,122.0,3.492,-0.185,11,24,0.258819045102521,-0.9659258262890682,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8
5,21,4.0,125.0,3.923,0.077,11,24,0.258819045102521,-0.9659258262890682,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
12,21,4.0,125.0,3.923,0.077,11,18,0.258819045102521,-0.9659258262890682,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
14,17,4.0,135.0,3.965,0.035,18,12,-1.0,-1.8369701987210297e-16,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
